"#name HeroLevel","#unique id","#index heroIdentity level","#collector heroIdentity","","","","","","","","",""
"id","heroIdentity","level","nextId","costBody","costMaterial","breakLevel","skills","globalAttribute","levelAttribute"
"206017","1020006","17","206018","10","5#80","0","4206101#1|4206201#1|4206301#1","","203#119|202#910"
"206018","1020006","18","206019","10","5#85","0","4206101#1|4206201#1|4206301#1","","203#124|202#940"
"206019","1020006","19","206020","10","5#90","0","4206101#1|4206201#1|4206301#1","","203#129|202#970"
"206020","1020006","20","206021","15","5#100","0","4206101#1|4206201#2|4206301#1","","203#144|202#1057"
"206021","1020006","21","206022","15","5#110","0","4206101#1|4206201#2|4206301#1","","203#149|202#1090"
"206022","1020006","22","206023","15","5#120","0","4206101#1|4206201#2|4206301#1","","203#155|202#1123"
"206023","1020006","23","206024","15","5#130","0","4206101#1|4206201#2|4206301#1","","203#160|202#1156"
"206024","1020006","24","206025","15","5#140","0","4206101#1|4206201#2|4206301#1","","203#166|202#1189"
"206025","1020006","25","206026","15","5#150","0","4206101#1|4206201#2|4206301#1","203#3","203#171|202#1222"
"206026","1020006","26","206027","15","5#160","0","4206101#1|4206201#2|4206301#1","","203#177|202#1255"
"206027","1020006","27","206028","15","5#170","0","4206101#1|4206201#2|4206301#1","","203#182|202#1288"
"206028","1020006","28","206029","15","5#180","0","4206101#1|4206201#2|4206301#1","","203#188|202#1321"
"206029","1020006","29","206030","15","5#190","0","4206101#1|4206201#2|4206301#1","","203#193|202#1354"
"206030","1020006","30","206031","80","2000008#250","1","4206101#1|4206201#2|4206301#2","","203#199|202#1387"
"206031","1020006","31","206032","25","5#220","0","4206101#1|4206201#2|4206301#2","","203#204|202#1420"
"206032","1020006","32","206033","25","5#235","0","4206101#1|4206201#2|4206301#2","","203#210|202#1453"
"206033","1020006","33","206034","25","5#250","0","4206101#1|4206201#2|4206301#2","","203#215|202#1486"
"206034","1020006","34","206035","25","5#265","0","4206101#1|4206201#2|4206301#2","","203#221|202#1519"
"206035","1020006","35","206036","25","5#280","0","4206101#1|4206201#2|4206301#2","202#15","203#226|202#1552"
"206036","1020006","36","206037","30","5#295","0","4206101#1|4206201#2|4206301#2","","203#232|202#1585"
"206037","1020006","37","206038","30","5#310","0","4206101#1|4206201#2|4206301#2","","203#237|202#1618"
"206038","1020006","38","206039","30","5#325","0","4206101#1|4206201#2|4206301#2","","203#243|202#1651"
"206039","1020006","39","206040","30","5#340","0","4206101#1|4206201#2|4206301#2","","203#248|202#1684"
"206040","1020006","40","206041","150","2000008#500","1","4206101#1|4206201#3|4206301#2","","203#273|202#1834"
"206041","1020006","41","206042","35","5#380","0","4206101#1|4206201#3|4206301#2","","203#279|202#1870"
"206042","1020006","42","206043","35","5#400","0","4206101#1|4206201#3|4206301#2","","203#285|202#1906"
"206043","1020006","43","206044","35","5#420","0","4206101#1|4206201#3|4206301#2","","203#291|202#1942"
"206044","1020006","44","206045","35","5#440","0","4206101#1|4206201#3|4206301#2","203#4","203#297|202#1978"
"206045","1020006","45","206046","40","5#460","0","4206101#1|4206201#3|4206301#2","","203#303|202#2014"
"206046","1020006","46","206047","40","5#480","0","4206101#1|4206201#3|4206301#2","","203#309|202#2050"
"206047","1020006","47","206048","40","5#500","0","4206101#1|4206201#3|4206301#2","202#20","203#315|202#2086"
"206048","1020006","48","206049","40","5#520","0","4206101#1|4206201#3|4206301#2","","203#321|202#2122"
"206049","1020006","49","206050","40","5#540","0","4206101#1|4206201#3|4206301#2","","203#327|202#2158"
"206050","1020006","50","206051","260","2000008#750","1","4206101#1|4206201#3|4206301#3","","203#333|202#2194"
"206051","1020006","51","206052","45","5#590","0","4206101#1|4206201#3|4206301#3","","203#339|202#2230"
"206052","1020006","52","206053","45","5#615","0","4206101#1|4206201#3|4206301#3","","203#345|202#2266"
"206053","1020006","53","206054","45","5#640","0","4206101#1|4206201#3|4206301#3","","203#351|202#2302"
"206054","1020006","54","206055","45","5#665","0","4206101#1|4206201#3|4206301#3","","203#357|202#2338"
"206055","1020006","55","206056","50","5#690","0","4206101#1|4206201#3|4206301#3","206#100","203#363|202#2374"
"206056","1020006","56","206057","50","5#715","0","4206101#1|4206201#3|4206301#3","","203#369|202#2410"
"206057","1020006","57","206058","50","5#740","0","4206101#1|4206201#3|4206301#3","","203#375|202#2446"
"206058","1020006","58","206059","50","5#765","0","4206101#1|4206201#3|4206301#3","","203#381|202#2482"
"206059","1020006","59","206060","50","5#790","0","4206101#1|4206201#3|4206301#3","","203#387|202#2518"
"206060","1020006","60","206061","400","2000008#1000","1","4206101#1|4206201#3|4206301#3","205#100","203#423|202#2731"
"206061","1020006","61","206062","100","5#850","0","4206101#1|4206201#3|4206301#3","","203#429|202#2770"
"206062","1020006","62","206063","100","5#880","0","4206101#1|4206201#3|4206301#3","","203#436|202#2809"
"206063","1020006","63","206064","100","5#910","0","4206101#1|4206201#3|4206301#3","","203#442|202#2848"
"206064","1020006","64","206065","100","5#940","0","4206101#1|4206201#3|4206301#3","","203#449|202#2887"
"206065","1020006","65","206066","100","5#970","0","4206101#1|4206201#3|4206301#3","206#200","203#455|202#2926"
"206066","1020006","66","206067","100","5#1000","0","4206101#1|4206201#3|4206301#3","","203#462|202#2965"
"206067","1020006","67","206068","100","5#1030","0","4206101#1|4206201#3|4206301#3","","203#468|202#3004"
"206068","1020006","68","206069","100","5#1060","0","4206101#1|4206201#3|4206301#3","","203#475|202#3043"
"206069","1020006","69","206070","100","5#1090","0","4206101#1|4206201#3|4206301#3","","203#481|202#3082"
"206070","1020006","70","206071","800","2000008#1500","1","4206101#1|4206201#3|4206301#3","205#200","203#522|202#3328"
"206071","1020006","71","206072","100","5#1160","0","4206101#1|4206201#3|4206301#3","","203#529|202#3370"
"206072","1020006","72","206073","100","5#1195","0","4206101#1|4206201#3|4206301#3","","203#536|202#3412"
"206073","1020006","73","206074","100","5#1230","0","4206101#1|4206201#3|4206301#3","","203#543|202#3454"
"206074","1020006","74","206075","100","5#1265","0","4206101#1|4206201#3|4206301#3","","203#550|202#3496"
"206075","1020006","75","206076","100","5#1300","0","4206101#1|4206201#3|4206301#3","206#300","203#557|202#3538"
"206076","1020006","76","206077","100","5#1335","0","4206101#1|4206201#3|4206301#3","","203#564|202#3580"
"206077","1020006","77","206078","100","5#1370","0","4206101#1|4206201#3|4206301#3","","203#571|202#3622"
"206078","1020006","78","206079","100","5#1405","0","4206101#1|4206201#3|4206301#3","","203#578|202#3664"
"206079","1020006","79","206080","100","5#1440","0","4206101#1|4206201#3|4206301#3","","203#585|202#3706"
"206080","1020006","80","206081","1200","2000008#2000","1","4206101#1|4206201#3|4206301#3","205#300","203#632|202#3985"
"206081","1020006","81","206082","100","5#1520","0","4206101#1|4206201#3|4206301#3","","203#639|202#4030"
"206082","1020006","82","206083","100","5#1560","0","4206101#1|4206201#3|4206301#3","","203#647|202#4075"
"206083","1020006","83","206084","100","5#1600","0","4206101#1|4206201#3|4206301#3","","203#654|202#4120"
"206084","1020006","84","206085","100","5#1640","0","4206101#1|4206201#3|4206301#3","","203#662|202#4165"
"206085","1020006","85","206086","100","5#1680","0","4206101#1|4206201#3|4206301#3","206#400","203#669|202#4210"
"206086","1020006","86","206087","100","5#1720","0","4206101#1|4206201#3|4206301#3","","203#677|202#4255"
"206087","1020006","87","206088","100","5#1760","0","4206101#1|4206201#3|4206301#3","","203#684|202#4300"
"206088","1020006","88","206089","100","5#1800","0","4206101#1|4206201#3|4206301#3","","203#692|202#4345"
"206089","1020006","89","206090","100","5#1840","0","4206101#1|4206201#3|4206301#3","","203#699|202#4390"
"206090","1020006","90","206091","1600","2000008#3000","1","4206101#1|4206201#3|4206301#3","205#400","203#751|202#4702"
"206091","1020006","91","206092","100","5#1930","0","4206101#1|4206201#3|4206301#3","","203#759|202#4750"
"206092","1020006","92","206093","100","5#1975","0","4206101#1|4206201#3|4206301#3","","203#767|202#4798"
"206093","1020006","93","206094","100","5#2020","0","4206101#1|4206201#3|4206301#3","","203#775|202#4846"
"206094","1020006","94","206095","100","5#2065","0","4206101#1|4206201#3|4206301#3","","203#783|202#4894"
"206095","1020006","95","206096","100","5#2110","0","4206101#1|4206201#3|4206301#3","206#500","203#791|202#4942"
"206096","1020006","96","206097","100","5#2155","0","4206101#1|4206201#3|4206301#3","","203#799|202#4990"
"206097","1020006","97","206098","100","5#2200","0","4206101#1|4206201#3|4206301#3","","203#807|202#5038"
"206098","1020006","98","206099","100","5#2245","0","4206101#1|4206201#3|4206301#3","","203#815|202#5086"
"206099","1020006","99","206100","100","5#2290","0","4206101#1|4206201#3|4206301#3","","203#823|202#5134"
"206100","1020006","100","0","2000","2000008#5000","1","4206101#1|4206201#3|4206301#3","205#500","203#881|202#5479"
"201001","1020001","1","201002","1","","0","4201101#1|4201201#1|4201301#0","","203#35|202#400"
"201002","1020001","2","201003","5","5#5","0","4201101#1|4201201#1|4201301#0","","203#38|202#435"
"201003","1020001","3","201004","5","5#10","0","4201101#1|4201201#1|4201301#0","","203#41|202#470"
"201004","1020001","4","201005","5","5#15","0","4201101#1|4201201#1|4201301#0","","203#44|202#505"
"201005","1020001","5","201006","5","5#20","0","4201101#1|4201201#1|4201301#0","203#1","203#47|202#540"
"201006","1020001","6","201007","5","5#25","0","4201101#1|4201201#1|4201301#0","","203#50|202#575"
"201007","1020001","7","201008","5","5#30","0","4201101#1|4201201#1|4201301#0","","203#53|202#610"
"201008","1020001","8","201009","5","5#35","0","4201101#1|4201201#1|4201301#0","","203#56|202#645"
"201009","1020001","9","201010","5","5#40","0","4201101#1|4201201#1|4201301#0","","203#59|202#680"
"201010","1020001","10","201011","10","5#45","0","4201101#1|4201201#1|4201301#1","","203#62|202#715"
"201011","1020001","11","201012","10","5#50","0","4201101#1|4201201#1|4201301#1","","203#65|202#750"
"201012","1020001","12","201013","10","5#55","0","4201101#1|4201201#1|4201301#1","","203#68|202#785"
"201013","1020001","13","201014","10","5#60","0","4201101#1|4201201#1|4201301#1","","203#71|202#820"
"201014","1020001","14","201015","10","5#65","0","4201101#1|4201201#1|4201301#1","","203#74|202#855"
"201015","1020001","15","201016","10","5#70","0","4201101#1|4201201#1|4201301#1","202#5","203#77|202#890"
"201016","1020001","16","201017","10","5#75","0","4201101#1|4201201#1|4201301#1","","203#80|202#925"
"201017","1020001","17","201018","10","5#80","0","4201101#1|4201201#1|4201301#1","","203#83|202#960"
"201018","1020001","18","201019","10","5#85","0","4201101#1|4201201#1|4201301#1","","203#86|202#995"
"201019","1020001","19","201020","10","5#90","0","4201101#1|4201201#1|4201301#1","","203#89|202#1030"
"201020","1020001","20","201021","15","5#100","0","4201101#1|4201201#2|4201301#1","","203#98|202#1132"
"201021","1020001","21","201022","15","5#110","0","4201101#1|4201201#2|4201301#1","","203#101|202#1170"
"201022","1020001","22","201023","15","5#120","0","4201101#1|4201201#2|4201301#1","","203#104|202#1209"
"201023","1020001","23","201024","15","5#130","0","4201101#1|4201201#2|4201301#1","","203#108|202#1247"
"201024","1020001","24","201025","15","5#140","0","4201101#1|4201201#2|4201301#1","","203#111|202#1286"
"201025","1020001","25","201026","15","5#150","0","4201101#1|4201201#2|4201301#1","203#2","203#114|202#1324"
"201026","1020001","26","201027","15","5#160","0","4201101#1|4201201#2|4201301#1","","203#118|202#1363"
"201027","1020001","27","201028","15","5#170","0","4201101#1|4201201#2|4201301#1","","203#121|202#1401"
"201028","1020001","28","201029","15","5#180","0","4201101#1|4201201#2|4201301#1","","203#124|202#1440"
"201029","1020001","29","201030","15","5#190","0","4201101#1|4201201#2|4201301#1","","203#127|202#1478"
"201030","1020001","30","201031","80","2000008#250","1","4201101#1|4201201#2|4201301#2","","203#131|202#1517"
"201031","1020001","31","201032","25","5#220","0","4201101#1|4201201#2|4201301#2","","203#134|202#1555"
"201032","1020001","32","201033","25","5#235","0","4201101#1|4201201#2|4201301#2","","203#137|202#1594"
"201033","1020001","33","201034","25","5#250","0","4201101#1|4201201#2|4201301#2","","203#141|202#1632"
"201034","1020001","34","201035","25","5#265","0","4201101#1|4201201#2|4201301#2","","203#144|202#1671"
"201035","1020001","35","201036","25","5#280","0","4201101#1|4201201#2|4201301#2","202#10","203#147|202#1709"
"201036","1020001","36","201037","30","5#295","0","4201101#1|4201201#2|4201301#2","","203#151|202#1748"
"201037","1020001","37","201038","30","5#310","0","4201101#1|4201201#2|4201301#2","","203#154|202#1786"
"201038","1020001","38","201039","30","5#325","0","4201101#1|4201201#2|4201301#2","","203#157|202#1825"
"201039","1020001","39","201040","30","5#340","0","4201101#1|4201201#2|4201301#2","","203#160|202#1863"
"201040","1020001","40","201041","150","2000008#500","1","4201101#1|4201201#3|4201301#2","","203#175|202#2038"
"201041","1020001","41","201042","35","5#380","0","4201101#1|4201201#3|4201301#2","","203#179|202#2080"
"201042","1020001","42","201043","35","5#400","0","4201101#1|4201201#3|4201301#2","","203#183|202#2122"
"201043","1020001","43","201044","35","5#420","0","4201101#1|4201201#3|4201301#2","","203#186|202#2164"
"201044","1020001","44","201045","35","5#440","0","4201101#1|4201201#3|4201301#2","203#3","203#190|202#2206"
"201045","1020001","45","201046","40","5#460","0","4201101#1|4201201#3|4201301#2","","203#193|202#2248"
"201046","1020001","46","201047","40","5#480","0","4201101#1|4201201#3|4201301#2","","203#197|202#2290"
"201047","1020001","47","201048","40","5#500","0","4201101#1|4201201#3|4201301#2","202#15","203#201|202#2332"
"201048","1020001","48","201049","40","5#520","0","4201101#1|4201201#3|4201301#2","","203#204|202#2374"
"201049","1020001","49","201050","40","5#540","0","4201101#1|4201201#3|4201301#2","","203#208|202#2416"
"201050","1020001","50","201051","260","2000008#750","1","4201101#1|4201201#3|4201301#3","","203#211|202#2458"
"201051","1020001","51","201052","45","5#590","0","4201101#1|4201201#3|4201301#3","","203#215|202#2500"
"201052","1020001","52","201053","45","5#615","0","4201101#1|4201201#3|4201301#3","","203#219|202#2542"
"201053","1020001","53","201054","45","5#640","0","4201101#1|4201201#3|4201301#3","","203#222|202#2584"
"201054","1020001","54","201055","45","5#665","0","4201101#1|4201201#3|4201301#3","","203#226|202#2626"
"201055","1020001","55","201056","50","5#690","0","4201101#1|4201201#3|4201301#3","206#100","203#229|202#2668"
"201056","1020001","56","201057","50","5#715","0","4201101#1|4201201#3|4201301#3","","203#233|202#2710"
"201057","1020001","57","201058","50","5#740","0","4201101#1|4201201#3|4201301#3","","203#237|202#2752"
"201058","1020001","58","201059","50","5#765","0","4201101#1|4201201#3|4201301#3","","203#240|202#2794"
"201059","1020001","59","201060","50","5#790","0","4201101#1|4201201#3|4201301#3","","203#244|202#2836"
"201060","1020001","60","201061","400","2000008#1000","1","4201101#1|4201201#3|4201301#3","205#100","203#265|202#3085"
"201061","1020001","61","201062","100","5#850","0","4201101#1|4201201#3|4201301#3","","203#269|202#3130"
"201062","1020001","62","201063","100","5#880","0","4201101#1|4201201#3|4201301#3","","203#273|202#3176"
"201063","1020001","63","201064","100","5#910","0","4201101#1|4201201#3|4201301#3","","203#277|202#3221"
"201064","1020001","64","201065","100","5#940","0","4201101#1|4201201#3|4201301#3","","203#281|202#3267"
"201065","1020001","65","201066","100","5#970","0","4201101#1|4201201#3|4201301#3","206#200","203#285|202#3312"
"201066","1020001","66","201067","100","5#1000","0","4201101#1|4201201#3|4201301#3","","203#289|202#3358"
"201067","1020001","67","201068","100","5#1030","0","4201101#1|4201201#3|4201301#3","","203#292|202#3403"
"201068","1020001","68","201069","100","5#1060","0","4201101#1|4201201#3|4201301#3","","203#296|202#3449"
"201069","1020001","69","201070","100","5#1090","0","4201101#1|4201201#3|4201301#3","","203#300|202#3494"
"201070","1020001","70","201071","800","2000008#1500","1","4201101#1|4201201#3|4201301#3","205#200","203#325|202#3781"
